Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2/2/2009,13:28:00,0.322,0.110,246.560,1.400,0.000,0.000,0
2/2/2009,13:29:00,0.320,0.110,246.470,1.400,0.000,0.000,0
2/2/2009,13:30:00,0.314,0.106,245.560,1.400,0.000,0.000,0
2/2/2009,13:31:00,0.308,0.102,244.570,1.200,0.000,0.000,0
2/2/2009,13:32:00,0.306,0.102,244.490,1.200,0.000,0.000,0
2/2/2009,13:33:00,0.306,0.102,244.210,1.200,0.000,0.000,0
2/2/2009,13:34:00,0.306,0.102,244.510,1.200,0.000,0.000,0
2/2/2009,13:35:00,0.306,0.104,244.860,1.200,0.000,0.000,0
2/2/2009,13:36:00,0.304,0.104,245.240,1.200,0.000,0.000,0
2/2/2009,13:37:00,0.304,0.104,245.260,1.200,0.000,0.000,0
2/2/2009,13:38:00,0.310,0.102,244.410,1.200,0.000,0.000,0
2/2/2009,13:39:00,0.310,0.104,244.760,1.200,0.000,0.000,0
2/2/2009,13:40:00,0.236,0.000,244.920,1.000,0.000,0.000,0
2/2/2009,13:41:00,0.214,0.000,244.680,0.800,0.000,0.000,0
2/2/2009,13:42:00,0.214,0.000,245.620,0.800,0.000,0.000,0
2/2/2009,13:43:00,0.210,0.000,246.260,0.800,0.000,0.000,0
2/2/2009,13:44:00,0.208,0.000,245.510,0.800,0.000,0.000,0
2/2/2009,13:45:00,0.208,0.000,245.170,0.800,0.000,0.000,0
2/2/2009,13:46:00,0.208,0.000,245.710,0.800,0.000,0.000,0
2/2/2009,13:47:00,0.208,0.000,245.730,0.800,0.000,0.000,0
2/2/2009,13:48:00,0.210,0.000,246.060,0.800,0.000,0.000,0
2/2/2009,13:49:00,0.210,0.000,245.780,0.800,0.000,0.000,0
2/2/2009,13:50:00,0.210,0.000,245.970,0.800,0.000,0.000,0
2/2/2009,13:51:00,0.208,0.000,245.170,0.800,0.000,0.000,0
2/2/2009,13:52:00,0.208,0.000,244.940,0.800,0.000,0.000,0
2/2/2009,13:53:00,0.208,0.000,244.790,0.800,0.000,0.000,0
2/2/2009,13:54:00,0.208,0.000,244.950,0.800,0.000,0.000,0
2/2/2009,13:55:00,0.206,0.000,244.010,0.800,0.000,0.000,0
2/2/2009,13:56:00,0.210,0.000,245.620,0.800,0.000,0.000,0
2/2/2009,13:57:00,0.210,0.000,245.590,0.800,0.000,0.000,0
2/2/2009,13:58:00,0.210,0.000,245.750,0.800,0.000,0.000,0
2/2/2009,13:59:00,0.210,0.000,245.820,0.800,0.000,0.000,0
2/2/2009,14:00:00,0.214,0.000,245.200,0.800,0.000,0.000,0
2/2/2009,14:01:00,0.218,0.000,245.800,0.800,0.000,0.000,0
2/2/2009,14:02:00,0.218,0.000,245.990,0.800,0.000,0.000,0
2/2/2009,14:03:00,0.210,0.000,244.700,0.800,0.000,0.000,0
2/2/2009,14:04:00,0.298,0.068,245.340,1.400,0.000,0.000,0
2/2/2009,14:05:00,0.288,0.076,246.120,1.200,0.000,0.000,0
2/2/2009,14:06:00,0.288,0.076,245.780,1.200,0.000,0.000,0
2/2/2009,14:07:00,0.286,0.076,245.880,1.200,0.000,0.000,0
2/2/2009,14:08:00,0.286,0.074,245.810,1.200,0.000,0.000,0
2/2/2009,14:09:00,0.284,0.074,245.570,1.200,0.000,0.000,0
2/2/2009,14:10:00,0.284,0.076,245.930,1.200,0.000,0.000,0
2/2/2009,14:11:00,0.280,0.072,245.030,1.200,0.000,0.000,0
2/2/2009,14:12:00,0.280,0.072,244.950,1.200,0.000,0.000,0
2/2/2009,14:13:00,0.278,0.070,244.320,1.200,0.000,0.000,0
2/2/2009,14:14:00,0.278,0.072,244.630,1.200,0.000,0.000,0
2/2/2009,14:15:00,0.282,0.070,244.420,1.200,0.000,0.000,0
2/2/2009,14:16:00,0.230,0.000,245.410,1.000,0.000,0.000,0
2/2/2009,14:17:00,0.216,0.000,245.590,0.800,0.000,0.000,0
2/2/2009,14:18:00,0.218,0.000,246.490,0.800,0.000,0.000,0
2/2/2009,14:19:00,0.334,0.104,246.690,1.400,0.000,0.000,0
2/2/2009,14:20:00,0.324,0.110,246.470,1.400,0.000,0.000,0
2/2/2009,14:21:00,0.322,0.112,246.960,1.400,0.000,0.000,0
2/2/2009,14:22:00,0.324,0.118,248.530,1.400,0.000,0.000,0
2/2/2009,14:23:00,0.324,0.120,249.230,1.400,0.000,0.000,0
2/2/2009,14:24:00,0.322,0.118,248.470,1.400,0.000,0.000,0
2/2/2009,14:25:00,0.320,0.116,247.810,1.400,0.000,0.000,0
2/2/2009,14:26:00,0.318,0.114,247.600,1.400,0.000,0.000,0
2/2/2009,14:27:00,0.316,0.114,247.400,1.400,0.000,0.000,0
2/2/2009,14:28:00,0.316,0.116,247.730,1.400,0.000,0.000,0
2/2/2009,14:29:00,0.314,0.114,247.460,1.400,0.000,0.000,0
2/2/2009,14:30:00,0.318,0.114,247.450,1.400,0.000,0.000,0
2/2/2009,14:31:00,0.320,0.114,247.430,1.400,0.000,0.000,0
2/2/2009,14:32:00,0.320,0.114,247.450,1.400,0.000,0.000,0
2/2/2009,14:33:00,0.318,0.114,247.500,1.400,0.000,0.000,0
2/2/2009,14:34:00,0.318,0.116,247.640,1.400,0.000,0.000,0
2/2/2009,14:35:00,0.318,0.118,247.980,1.400,0.000,0.000,0
2/2/2009,14:36:00,0.318,0.118,248.250,1.400,0.000,0.000,0
2/2/2009,14:37:00,0.318,0.118,248.060,1.400,0.000,0.000,0
2/2/2009,14:38:00,0.234,0.000,248.600,1.000,0.000,0.000,0
2/2/2009,14:39:00,0.214,0.000,248.630,0.800,0.000,0.000,0
2/2/2009,14:40:00,0.214,0.000,247.940,0.800,0.000,0.000,0
2/2/2009,14:41:00,0.216,0.000,248.810,0.800,0.000,0.000,0
2/2/2009,14:42:00,0.214,0.000,248.820,0.800,0.000,0.000,0
2/2/2009,14:43:00,0.214,0.000,248.680,0.800,0.000,0.000,0
2/2/2009,14:44:00,0.216,0.000,249.170,0.800,0.000,0.000,0
2/2/2009,14:45:00,0.220,0.000,249.350,0.800,0.000,0.000,0
2/2/2009,14:46:00,0.224,0.000,250.000,0.800,0.000,0.000,0
2/2/2009,14:47:00,0.224,0.000,250.370,0.800,0.000,0.000,0
2/2/2009,14:48:00,0.224,0.000,250.200,0.800,0.000,0.000,0
2/2/2009,14:49:00,0.224,0.000,250.270,0.800,0.000,0.000,0
2/2/2009,14:50:00,0.258,0.000,250.790,1.200,0.000,0.000,0
2/2/2009,14:51:00,0.308,0.110,249.990,1.200,0.000,1.000,0
2/2/2009,14:52:00,0.310,0.110,249.650,1.200,0.000,1.000,0
2/2/2009,14:53:00,0.306,0.108,249.260,1.200,0.000,1.000,0
2/2/2009,14:54:00,0.392,0.206,249.450,1.800,0.000,2.000,0
2/2/2009,14:55:00,0.384,0.220,249.080,1.800,0.000,1.000,0
2/2/2009,14:56:00,0.384,0.220,249.040,1.800,0.000,2.000,0
2/2/2009,14:57:00,0.378,0.222,249.570,1.800,0.000,1.000,0
2/2/2009,14:58:00,0.378,0.220,249.200,1.600,0.000,2.000,0
2/2/2009,14:59:00,0.376,0.222,249.430,1.600,0.000,1.000,0
2/2/2009,15:00:00,0.378,0.220,249.200,1.800,0.000,2.000,0
2/2/2009,15:01:00,0.380,0.222,249.430,1.800,0.000,1.000,0
2/2/2009,15:02:00,0.380,0.224,249.710,1.800,0.000,1.000,0
2/2/2009,15:03:00,0.380,0.224,250.030,1.800,0.000,2.000,0
2/2/2009,15:04:00,0.380,0.224,250.100,1.800,0.000,1.000,0
2/2/2009,15:05:00,0.378,0.224,249.780,1.600,0.000,2.000,0
2/2/2009,15:06:00,0.318,0.130,249.830,1.400,0.000,1.000,0
2/2/2009,15:07:00,0.304,0.110,249.940,1.200,0.000,1.000,0
2/2/2009,15:08:00,0.304,0.108,249.600,1.200,0.000,2.000,0
2/2/2009,15:09:00,0.300,0.106,249.060,1.200,0.000,1.000,0
2/2/2009,15:10:00,0.300,0.106,248.980,1.200,0.000,1.000,0
2/2/2009,15:11:00,0.300,0.108,249.330,1.200,0.000,2.000,0
2/2/2009,15:12:00,0.298,0.108,249.280,1.200,0.000,1.000,0
2/2/2009,15:13:00,0.290,0.104,248.700,1.200,0.000,1.000,0
2/2/2009,15:14:00,0.292,0.108,249.440,1.200,0.000,2.000,0
2/2/2009,15:15:00,0.274,0.070,250.440,1.200,0.000,1.000,0
2/2/2009,15:16:00,0.248,0.000,250.110,1.200,0.000,0.000,0
2/2/2009,15:17:00,0.338,0.126,250.000,1.400,0.000,0.000,0
2/2/2009,15:18:00,0.336,0.122,249.390,1.400,0.000,0.000,0
2/2/2009,15:19:00,0.334,0.126,249.980,1.400,0.000,0.000,0
2/2/2009,15:20:00,0.332,0.124,249.580,1.400,0.000,0.000,0
2/2/2009,15:21:00,0.328,0.116,247.840,1.400,0.000,0.000,0
2/2/2009,15:22:00,0.324,0.112,246.940,1.400,0.000,0.000,0
2/2/2009,15:23:00,0.324,0.116,247.670,1.400,0.000,0.000,0
2/2/2009,15:24:00,0.324,0.118,247.990,1.400,0.000,0.000,0
2/2/2009,15:25:00,0.322,0.116,247.550,1.400,0.000,0.000,0
2/2/2009,15:26:00,0.320,0.114,247.260,1.400,0.000,0.000,0
2/2/2009,15:27:00,0.316,0.112,247.190,1.400,0.000,0.000,0
2/2/2009,15:28:00,0.312,0.112,247.170,1.200,0.000,0.000,0
2/2/2009,15:29:00,0.312,0.114,247.300,1.200,0.000,0.000,0
2/2/2009,15:30:00,0.314,0.114,246.940,1.400,0.000,0.000,0
2/2/2009,15:31:00,0.316,0.114,246.910,1.400,0.000,0.000,0
2/2/2009,15:32:00,0.316,0.112,246.780,1.400,0.000,0.000,0
2/2/2009,15:33:00,0.316,0.114,247.120,1.400,0.000,0.000,0
2/2/2009,15:34:00,0.316,0.116,247.690,1.400,0.000,0.000,0
2/2/2009,15:35:00,0.316,0.114,247.560,1.400,0.000,0.000,0
2/2/2009,15:36:00,0.220,0.000,247.880,0.800,0.000,0.000,0
2/2/2009,15:37:00,0.220,0.000,248.160,0.800,0.000,0.000,0
2/2/2009,15:38:00,0.220,0.000,248.150,0.800,0.000,0.000,0
2/2/2009,15:39:00,0.220,0.000,248.540,0.800,0.000,0.000,0
2/2/2009,15:40:00,0.216,0.000,248.460,0.800,0.000,0.000,0
2/2/2009,15:41:00,0.212,0.000,247.920,0.800,0.000,0.000,0
2/2/2009,15:42:00,0.214,0.000,248.490,0.800,0.000,0.000,0
2/2/2009,15:43:00,0.214,0.000,248.420,0.800,0.000,0.000,0
2/2/2009,15:44:00,0.286,0.054,249.210,1.400,0.000,0.000,0
2/2/2009,15:45:00,0.298,0.088,249.750,1.200,0.000,0.000,0
2/2/2009,15:46:00,0.302,0.090,250.200,1.200,0.000,0.000,0
2/2/2009,15:47:00,0.300,0.086,249.190,1.200,0.000,0.000,0
2/2/2009,15:48:00,0.298,0.084,248.330,1.200,0.000,0.000,0
2/2/2009,15:49:00,0.296,0.082,247.880,1.200,0.000,0.000,0
2/2/2009,15:50:00,0.294,0.084,248.050,1.200,0.000,0.000,0
2/2/2009,15:51:00,0.292,0.082,247.830,1.200,0.000,0.000,0
2/2/2009,15:52:00,0.286,0.084,248.370,1.200,0.000,0.000,0
2/2/2009,15:53:00,0.286,0.086,248.980,1.200,0.000,0.000,0
2/2/2009,15:54:00,0.286,0.084,248.420,1.200,0.000,0.000,0
2/2/2009,15:55:00,0.284,0.082,248.030,1.200,0.000,0.000,0
2/2/2009,15:56:00,0.278,0.074,248.510,1.200,0.000,0.000,0
2/2/2009,15:57:00,0.220,0.000,249.880,0.800,0.000,0.000,0
2/2/2009,15:58:00,0.524,0.000,249.960,2.000,0.000,0.000,0
2/2/2009,15:59:00,0.520,0.000,249.540,2.000,0.000,0.000,0
2/2/2009,16:00:00,0.524,0.000,250.140,2.000,0.000,0.000,0
2/2/2009,16:01:00,0.522,0.000,250.280,2.000,0.000,0.000,0
2/2/2009,16:02:00,0.526,0.000,251.390,2.000,0.000,0.000,0
2/2/2009,16:03:00,0.530,0.000,251.910,2.000,0.000,0.000,0
2/2/2009,16:04:00,0.564,0.000,251.040,2.200,0.000,0.000,0
2/2/2009,16:05:00,0.592,0.000,250.940,2.400,0.000,0.000,0
2/2/2009,16:06:00,0.590,0.000,250.470,2.200,0.000,0.000,0
2/2/2009,16:07:00,0.592,0.000,250.970,2.400,0.000,0.000,0
2/2/2009,16:08:00,0.594,0.000,251.250,2.400,0.000,0.000,0
2/2/2009,16:09:00,0.590,0.000,250.240,2.200,0.000,0.000,0
2/2/2009,16:10:00,0.590,0.000,250.150,2.200,0.000,0.000,0
2/2/2009,16:11:00,0.586,0.000,249.110,2.200,0.000,0.000,0
2/2/2009,16:12:00,0.588,0.000,249.950,2.200,0.000,0.000,0
2/2/2009,16:13:00,0.586,0.000,249.440,2.200,0.000,0.000,0
2/2/2009,16:14:00,0.648,0.000,249.330,2.600,0.000,0.000,0
2/2/2009,16:15:00,0.702,0.118,249.900,2.800,0.000,0.000,0
2/2/2009,16:16:00,0.704,0.124,250.900,2.800,0.000,0.000,0
2/2/2009,16:17:00,0.702,0.120,250.090,2.800,0.000,0.000,0
2/2/2009,16:18:00,0.704,0.118,249.570,2.800,0.000,0.000,0
2/2/2009,16:19:00,0.704,0.120,249.980,2.800,0.000,0.000,0
2/2/2009,16:20:00,0.700,0.118,249.430,2.800,0.000,0.000,0
2/2/2009,16:21:00,0.690,0.114,248.780,2.800,0.000,0.000,0
2/2/2009,16:22:00,0.688,0.114,248.770,2.800,0.000,0.000,0
2/2/2009,16:23:00,0.684,0.112,248.470,2.800,0.000,0.000,0
2/2/2009,16:24:00,0.688,0.118,249.470,2.800,0.000,0.000,0
2/2/2009,16:25:00,0.686,0.116,249.000,2.800,0.000,0.000,0
2/2/2009,16:26:00,0.682,0.114,248.290,2.800,0.000,0.000,0
2/2/2009,16:27:00,0.682,0.114,248.570,2.800,0.000,0.000,0
2/2/2009,16:28:00,0.684,0.118,249.330,2.800,0.000,0.000,0
2/2/2009,16:29:00,0.628,0.120,249.640,2.400,0.000,0.000,0
2/2/2009,16:30:00,0.516,0.122,249.240,2.200,0.000,0.000,0
2/2/2009,16:31:00,0.372,0.122,248.600,1.600,0.000,0.000,0
2/2/2009,16:32:00,0.376,0.120,248.340,1.600,0.000,0.000,0
2/2/2009,16:33:00,0.354,0.086,248.360,1.600,0.000,0.000,0
2/2/2009,16:34:00,0.326,0.000,248.990,1.600,0.000,0.000,0
2/2/2009,16:35:00,0.360,0.086,248.390,1.600,0.000,0.000,0
2/2/2009,16:36:00,0.360,0.086,248.220,1.600,0.000,0.000,0
2/2/2009,16:37:00,0.414,0.088,249.290,1.800,0.000,0.000,0
2/2/2009,16:38:00,0.562,0.088,250.050,2.400,0.000,0.000,0
2/2/2009,16:39:00,0.350,0.094,250.530,1.400,0.000,0.000,0
2/2/2009,16:40:00,0.354,0.094,250.290,1.400,0.000,0.000,0
2/2/2009,16:41:00,0.348,0.094,250.330,1.400,0.000,0.000,0
2/2/2009,16:42:00,0.344,0.094,250.400,1.400,0.000,0.000,0
2/2/2009,16:43:00,0.344,0.094,250.310,1.400,0.000,0.000,0
2/2/2009,16:44:00,0.342,0.094,250.060,1.400,0.000,0.000,0
2/2/2009,16:45:00,0.342,0.092,249.540,1.400,0.000,0.000,0
2/2/2009,16:46:00,0.326,0.066,248.860,1.400,0.000,0.000,0
2/2/2009,16:47:00,0.272,0.000,249.550,1.200,0.000,0.000,0
2/2/2009,16:48:00,0.278,0.000,249.600,1.200,0.000,0.000,0
2/2/2009,16:49:00,0.280,0.000,250.000,1.200,0.000,0.000,0
2/2/2009,16:50:00,0.276,0.000,249.000,1.200,0.000,0.000,0
2/2/2009,16:51:00,0.276,0.000,248.410,1.200,0.000,0.000,0
2/2/2009,16:52:00,0.274,0.000,247.820,1.200,0.000,0.000,0
2/2/2009,16:53:00,0.276,0.000,248.990,1.200,0.000,0.000,0
2/2/2009,16:54:00,0.276,0.000,249.140,1.200,0.000,0.000,0
2/2/2009,16:55:00,0.270,0.000,248.560,1.200,0.000,0.000,0
2/2/2009,16:56:00,0.266,0.000,247.690,1.200,0.000,0.000,0
2/2/2009,16:57:00,0.266,0.000,247.530,1.200,0.000,0.000,0
2/2/2009,16:58:00,0.266,0.000,247.690,1.200,0.000,0.000,0
2/2/2009,16:59:00,0.266,0.000,247.270,1.200,0.000,0.000,0
2/2/2009,17:00:00,0.266,0.000,247.440,1.200,0.000,0.000,0
2/2/2009,17:01:00,0.266,0.000,247.440,1.200,0.000,0.000,0
2/2/2009,17:02:00,0.268,0.000,247.170,1.200,0.000,0.000,0
2/2/2009,17:03:00,0.272,0.000,246.560,1.200,0.000,0.000,0
2/2/2009,17:04:00,0.272,0.000,245.940,1.200,0.000,0.000,0
2/2/2009,17:05:00,0.272,0.000,246.020,1.200,0.000,0.000,0
2/2/2009,17:06:00,0.270,0.000,245.200,1.200,0.000,0.000,0
2/2/2009,17:07:00,0.270,0.000,244.530,1.200,0.000,0.000,0
2/2/2009,17:08:00,0.270,0.000,244.870,1.200,0.000,0.000,0
2/2/2009,17:09:00,0.268,0.000,244.740,1.200,0.000,0.000,0
2/2/2009,17:10:00,0.270,0.000,245.640,1.200,0.000,0.000,0
2/2/2009,17:11:00,0.270,0.000,245.150,1.200,0.000,0.000,0
2/2/2009,17:12:00,0.278,0.000,244.930,1.200,0.000,0.000,0
2/2/2009,17:13:00,0.390,0.108,244.950,1.600,0.000,0.000,0
2/2/2009,17:14:00,0.380,0.110,245.900,1.600,0.000,0.000,0
2/2/2009,17:15:00,0.380,0.108,245.470,1.600,0.000,0.000,0
2/2/2009,17:16:00,0.376,0.108,245.490,1.600,0.000,0.000,0
2/2/2009,17:17:00,0.378,0.112,246.560,1.600,0.000,0.000,0
2/2/2009,17:18:00,0.382,0.110,245.910,1.600,0.000,0.000,0
2/2/2009,17:19:00,0.380,0.110,246.040,1.600,0.000,0.000,0
2/2/2009,17:20:00,0.378,0.112,246.360,1.600,0.000,0.000,0
2/2/2009,17:21:00,0.374,0.106,245.130,1.600,0.000,0.000,0
2/2/2009,17:22:00,0.376,0.106,245.500,1.600,0.000,0.000,0
2/2/2009,17:23:00,0.374,0.110,246.520,1.600,0.000,0.000,0
2/2/2009,17:24:00,0.406,0.132,245.520,1.800,0.000,0.000,0
2/2/2009,17:25:00,0.448,0.212,245.230,2.000,0.000,0.000,0
2/2/2009,17:26:00,0.448,0.214,245.510,2.000,0.000,0.000,0
2/2/2009,17:27:00,0.448,0.214,245.470,2.000,0.000,0.000,0
2/2/2009,17:28:00,0.452,0.216,246.110,2.000,0.000,0.000,0
2/2/2009,17:29:00,0.450,0.218,246.160,2.000,0.000,0.000,0
2/2/2009,17:30:00,0.444,0.218,246.330,2.000,0.000,0.000,0
2/2/2009,17:31:00,0.434,0.214,245.330,2.000,0.000,0.000,0
2/2/2009,17:32:00,0.340,0.078,244.740,1.400,0.000,0.000,0
2/2/2009,17:33:00,0.346,0.070,244.100,1.400,0.000,0.000,0
2/2/2009,17:34:00,0.348,0.074,245.350,1.400,0.000,0.000,0
2/2/2009,17:35:00,0.348,0.074,245.220,1.400,0.000,0.000,0
2/2/2009,17:36:00,0.348,0.076,246.000,1.400,0.000,0.000,0
2/2/2009,17:37:00,0.304,0.000,245.680,1.400,0.000,0.000,0
2/2/2009,17:38:00,0.278,0.000,244.690,1.200,0.000,0.000,0
2/2/2009,17:39:00,0.276,0.000,244.380,1.200,0.000,0.000,0
2/2/2009,17:40:00,0.274,0.000,243.840,1.200,0.000,0.000,0
2/2/2009,17:41:00,0.278,0.000,244.800,1.200,0.000,0.000,0
2/2/2009,17:42:00,0.276,0.000,244.930,1.200,0.000,0.000,0
2/2/2009,17:43:00,0.266,0.000,244.120,1.200,0.000,0.000,0
2/2/2009,17:44:00,0.264,0.000,243.360,1.200,0.000,0.000,0
2/2/2009,17:45:00,0.264,0.000,243.100,1.200,0.000,0.000,0
2/2/2009,17:46:00,0.264,0.000,244.180,1.200,0.000,0.000,0
2/2/2009,17:47:00,0.264,0.000,244.050,1.200,0.000,0.000,0
2/2/2009,17:48:00,0.270,0.000,243.970,1.200,0.000,0.000,0
2/2/2009,17:49:00,0.272,0.000,243.650,1.200,0.000,0.000,0
2/2/2009,17:50:00,0.268,0.000,243.390,1.200,0.000,0.000,0
2/2/2009,17:51:00,0.270,0.000,245.040,1.200,0.000,0.000,0
2/2/2009,17:52:00,0.270,0.000,245.060,1.200,0.000,0.000,0
2/2/2009,17:53:00,0.272,0.000,245.400,1.200,0.000,0.000,0
2/2/2009,17:54:00,0.270,0.000,245.070,1.200,0.000,0.000,0
2/2/2009,17:55:00,0.274,0.000,245.870,1.200,0.000,0.000,0
2/2/2009,17:56:00,0.274,0.000,245.570,1.200,0.000,0.000,0
2/2/2009,17:57:00,0.268,0.000,245.720,1.200,0.000,0.000,0
2/2/2009,17:58:00,0.268,0.000,246.010,1.200,0.000,0.000,0
2/2/2009,17:59:00,0.268,0.000,245.580,1.200,0.000,0.000,0
2/2/2009,18:00:00,0.266,0.000,245.780,1.200,0.000,0.000,0
2/2/2009,18:01:00,0.266,0.000,246.180,1.200,0.000,0.000,0
2/2/2009,18:02:00,0.268,0.000,245.880,1.200,0.000,0.000,0
2/2/2009,18:03:00,0.274,0.000,246.120,1.200,0.000,0.000,0
2/2/2009,18:04:00,0.274,0.000,247.200,1.200,0.000,0.000,0
2/2/2009,18:05:00,0.270,0.000,245.570,1.200,0.000,0.000,0
2/2/2009,18:06:00,0.278,0.000,245.940,1.200,0.000,0.000,0
2/2/2009,18:07:00,0.278,0.000,245.220,1.200,0.000,0.000,0
2/2/2009,18:08:00,0.320,0.000,244.460,1.600,0.000,0.000,0
2/2/2009,18:09:00,0.350,0.090,244.740,1.400,0.000,1.000,0
2/2/2009,18:10:00,0.410,0.150,243.740,1.800,0.000,1.000,0
2/2/2009,18:11:00,0.456,0.222,243.300,2.000,0.000,2.000,0
2/2/2009,18:12:00,0.456,0.224,243.330,2.000,0.000,1.000,0
2/2/2009,18:13:00,0.462,0.230,244.540,2.200,0.000,1.000,0
2/2/2009,18:14:00,0.588,0.222,243.740,2.600,0.000,2.000,0
2/2/2009,18:15:00,0.778,0.256,243.510,3.400,0.000,1.000,0
2/2/2009,18:16:00,0.892,0.328,244.150,3.800,0.000,2.000,0
2/2/2009,18:17:00,0.978,0.326,243.990,4.200,0.000,1.000,0
2/2/2009,18:18:00,0.978,0.326,243.840,4.200,0.000,1.000,0
2/2/2009,18:19:00,0.976,0.324,243.560,4.200,0.000,2.000,0
2/2/2009,18:20:00,0.970,0.322,243.050,4.200,0.000,1.000,0
2/2/2009,18:21:00,0.958,0.316,242.420,4.200,0.000,2.000,0
2/2/2009,18:22:00,0.962,0.314,242.130,4.200,0.000,1.000,0
2/2/2009,18:23:00,0.964,0.318,242.790,4.200,0.000,2.000,0
2/2/2009,18:24:00,0.956,0.314,242.100,4.200,0.000,1.000,0
2/2/2009,18:25:00,0.946,0.310,241.330,4.000,0.000,1.000,0
2/2/2009,18:26:00,0.948,0.310,241.480,4.000,0.000,2.000,0
2/2/2009,18:27:00,0.924,0.306,240.570,4.000,0.000,1.000,0
2/2/2009,18:28:00,1.158,0.308,240.220,5.000,0.000,1.000,0
2/2/2009,18:29:00,1.260,0.234,240.840,5.200,0.000,1.000,0
2/2/2009,18:30:00,1.184,0.118,241.050,4.800,0.000,2.000,0
2/2/2009,18:31:00,1.344,0.118,242.220,5.600,0.000,1.000,0
2/2/2009,18:32:00,1.774,0.116,242.380,7.600,0.000,1.000,0
2/2/2009,18:33:00,2.502,0.138,241.760,10.400,0.000,1.000,0
2/2/2009,18:34:00,2.256,0.000,242.090,9.200,0.000,0.000,0
2/2/2009,18:35:00,2.128,0.000,242.300,8.800,0.000,0.000,0
2/2/2009,18:36:00,1.494,0.000,242.710,6.200,0.000,0.000,0
2/2/2009,18:37:00,1.276,0.000,242.410,5.200,0.000,0.000,0
2/2/2009,18:38:00,1.274,0.000,242.080,5.200,0.000,0.000,0
2/2/2009,18:39:00,1.276,0.000,242.340,5.200,0.000,0.000,0
2/2/2009,18:40:00,1.270,0.000,241.590,5.200,0.000,0.000,0
2/2/2009,18:41:00,1.276,0.000,242.360,5.200,0.000,0.000,0
2/2/2009,18:42:00,1.272,0.000,241.790,5.200,0.000,0.000,0
2/2/2009,18:43:00,1.270,0.000,241.700,5.200,0.000,0.000,0
2/2/2009,18:44:00,1.262,0.046,240.760,5.200,0.000,0.000,0
2/2/2009,18:45:00,1.266,0.000,241.110,5.200,0.000,0.000,0
2/2/2009,18:46:00,1.264,0.000,240.990,5.200,0.000,0.000,0
2/2/2009,18:47:00,1.260,0.046,240.450,5.200,0.000,0.000,0
2/2/2009,18:48:00,1.390,0.048,240.730,5.800,0.000,0.000,0
2/2/2009,18:49:00,1.270,0.048,241.090,5.200,0.000,0.000,0
2/2/2009,18:50:00,1.290,0.054,240.210,5.400,0.000,0.000,0
2/2/2009,18:51:00,1.304,0.052,241.890,5.400,0.000,0.000,0
2/2/2009,18:52:00,1.290,0.054,241.220,5.200,0.000,0.000,0
2/2/2009,18:53:00,1.302,0.052,242.570,5.400,0.000,0.000,0
2/2/2009,18:54:00,1.304,0.052,242.590,5.400,0.000,0.000,0
2/2/2009,18:55:00,1.300,0.052,241.900,5.400,0.000,0.000,0
2/2/2009,18:56:00,1.296,0.052,241.410,5.400,0.000,0.000,0
2/2/2009,18:57:00,1.292,0.054,241.200,5.200,0.000,0.000,0
2/2/2009,18:58:00,1.292,0.054,241.330,5.200,0.000,0.000,0
2/2/2009,18:59:00,1.292,0.054,241.210,5.200,0.000,0.000,0
2/2/2009,19:00:00,1.296,0.052,241.630,5.400,0.000,0.000,0
2/2/2009,19:01:00,1.294,0.052,241.680,5.200,0.000,0.000,0
2/2/2009,19:02:00,1.556,0.056,241.800,6.400,0.000,0.000,0
2/2/2009,19:03:00,1.964,0.080,242.050,8.000,0.000,0.000,0
2/2/2009,19:04:00,1.974,0.092,242.040,8.000,0.000,0.000,0
2/2/2009,19:05:00,1.986,0.090,242.640,8.200,0.000,0.000,0
2/2/2009,19:06:00,2.040,0.156,241.940,8.400,0.000,0.000,0
2/2/2009,19:07:00,2.054,0.190,242.300,8.400,0.000,0.000,0
2/2/2009,19:08:00,2.696,0.370,240.330,11.800,0.000,0.000,0
2/2/2009,19:09:00,3.978,0.644,237.800,17.000,0.000,0.000,0
2/2/2009,19:10:00,3.166,0.492,237.770,13.600,0.000,0.000,0
2/2/2009,19:11:00,2.952,0.430,237.810,12.600,0.000,0.000,0
2/2/2009,19:12:00,2.912,0.418,238.550,12.400,0.000,0.000,0
2/2/2009,19:13:00,2.482,0.344,239.550,10.800,0.000,0.000,0
2/2/2009,19:14:00,2.406,0.368,239.780,10.600,0.000,0.000,0
2/2/2009,19:15:00,1.562,0.212,242.640,6.600,0.000,0.000,0
2/2/2009,19:16:00,1.422,0.190,242.840,5.800,0.000,0.000,0
2/2/2009,19:17:00,1.408,0.184,241.360,5.800,0.000,0.000,0
2/2/2009,19:18:00,1.404,0.182,241.020,5.800,0.000,0.000,0
2/2/2009,19:19:00,1.406,0.184,241.270,5.800,0.000,0.000,0
2/2/2009,19:20:00,1.404,0.182,240.760,5.800,0.000,0.000,0
2/2/2009,19:21:00,1.350,0.084,242.330,5.600,0.000,0.000,0
2/2/2009,19:22:00,1.340,0.080,241.360,5.400,0.000,0.000,0
2/2/2009,19:23:00,1.340,0.078,240.970,5.400,0.000,0.000,0
2/2/2009,19:24:00,1.326,0.076,239.990,5.400,0.000,0.000,0
